737793,20200104,    13,  1,  22,     4, -1,  19
737793,20200104,    31, -1,  20,    22,  1,  13
737794,20200105,    21, -1,  26,    23,  1,  20
737794,20200105,    29, -1,  17,    26,  1,   9
737800,20200111,    31, -1,  28,     3,  1,  12
737800,20200111,    28,  1,  27,    21, -1,  10
737801,20200112,    16,  1,  51,    13, -1,  31
737801,20200112,    12,  1,  28,    29, -1,  23
737808,20200119,    16,  1,  35,    31, -1,  24
737808,20200119,    28,  1,  37,    12, -1,  20
737822,20200202,    16,  0,  31,    28,  0,  20
