736944,20170907,    16, -1,  42,    22,  1,  27
736947,20170910,     4,  1,  21,    25, -1,  12
736947,20170910,     2, -1,  23,     6,  1,  17
736947,20170910,     3, -1,  20,     7,  1,   0
736947,20170910,    27, -1,  21,     8,  1,  18
736947,20170910,    11,  1,  35,     1, -1,  23
736947,20170910,    15, -1,  29,    13,  1,   7
736947,20170910,    19, -1,  26,    31,  1,  16
736947,20170910,    26, -1,  30,    32,  1,  17
736947,20170910,    18,  1,  46,    14, -1,   9
736947,20170910,    12,  1,  17,    29, -1,   9
736947,20170910,     5, -1,  23,    28,  1,   3
736947,20170910,     9,  1,  19,    24, -1,   3
736948,20170911,    21,  1,  29,    23, -1,  19
736948,20170911,    10,  1,  24,    17, -1,  21
736951,20170914,    13, -1,  13,     7,  1,   9
736954,20170917,     3,  1,  24,     8, -1,  10
736954,20170917,     5,  1,   9,     4, -1,   3
736954,20170917,     1, -1,  16,    14,  1,  13
736954,20170917,    31, -1,  37,    15,  1,  16
736954,20170917,    16,  1,  27,    26, -1,  20
736954,20170917,    22, -1,  36,    23,  1,  20
736954,20170917,    27,  1,  26,    21, -1,   9
736954,20170917,    30,  1,  29,     6, -1,   7
736954,20170917,    20, -1,  19,    17,  1,  17
736954,20170917,    19,  1,  45,    25, -1,  20
736954,20170917,    10,  1,  42,     9, -1,  17
736954,20170917,    32, -1,  27,    18,  1,  20
736954,20170917,    29,  1,  12,    28, -1,   9
736954,20170917,     2,  1,  34,    12, -1,  23
736955,20170918,    11, -1,  24,    24,  1,  10
736958,20170921,    18, -1,  41,    28,  1,  39
736961,20170924,    15,  0,  44,     3,  0,   7
736961,20170924,     4,  1,  26,    10, -1,  16
736961,20170924,    23, -1,  34,     5,  1,  13
736961,20170924,     6,  1,  23,    27, -1,  17
736961,20170924,     2, -1,  30,    11,  1,  26
736961,20170924,    14,  1,  31,     8, -1,  28
736961,20170924,    21,  1,  34,    30, -1,  17
736961,20170924,    22,  1,  36,    13, -1,  33
736961,20170924,    25,  1,  20,    20, -1,   6
736961,20170924,    26,  1,  27,    24, -1,  24
736961,20170924,    31,  1,  33,    29, -1,  27
736961,20170924,    12,  1,  27,     7, -1,  24
736961,20170924,    16, -1,  24,    17,  1,  10
736961,20170924,    32,  1,  27,    19, -1,  10
736962,20170925,     9, -1,  28,     1,  1,  17
736965,20170928,    12,  1,  35,     6, -1,  14
736968,20171001,    23,  0,  20,    20,  0,   0
736968,20171001,     4, -1,  23,     2,  1,  17
736968,20171001,    27, -1,  26,     3,  1,   9
736968,20171001,     7, -1,  31,     8,  1,   7
736968,20171001,    18, -1,  35,     9,  1,  30
736968,20171001,    13,  1,  57,    31, -1,  14
736968,20171001,    11, -1,  14,    21,  1,   7
736968,20171001,     5, -1,  33,    22,  1,  30
736968,20171001,    25,  1,  23,    15, -1,  20
736968,20171001,     1,  1,  18,    28, -1,  15
736968,20171001,    26, -1,  26,    17,  1,  24
736968,20171001,    30,  1,  25,    24, -1,  23
736968,20171001,    10,  1,  16,    19, -1,  10
736968,20171001,    29,  1,  46,    14, -1,  18
736969,20171002,    16,  1,  29,    32, -1,  20
736972,20171005,    22, -1,  19,    30,  1,  14
736975,20171008,     7,  1,  20,     4, -1,  16
736975,20171008,    25, -1,  17,     8,  1,  14
736975,20171008,     5, -1,  27,    11,  1,  24
736975,20171008,    14,  1,  26,    28, -1,  23
736975,20171008,    20,  1,  16,    31, -1,  10
736975,20171008,    17, -1,  27,    24,  1,  22
736975,20171008,    26,  1,  34,     1, -1,   7
736975,20171008,    15, -1,  30,    27,  1,   9
736975,20171008,    29, -1,  16,    18,  1,  10
736975,20171008,     3, -1,  30,    19,  1,  17
736975,20171008,    12, -1,  35,     9,  1,  31
736975,20171008,    16, -1,  42,    13,  1,  34
736976,20171009,    21, -1,  20,     6,  1,  17
736979,20171012,    26, -1,  28,     5,  1,  23
736982,20171015,    20, -1,  20,     2,  1,  17
736982,20171015,     6, -1,  27,     3,  1,  24
736982,20171015,    13,  1,  33,     8, -1,  17
736982,20171015,    21,  1,  23,    12, -1,  10
736982,20171015,    23,  1,  52,    11, -1,  38
736982,20171015,    22, -1,  24,    25,  1,  17
736982,20171015,    32,  1,  26,    28, -1,  24
736982,20171015,     1,  1,  38,    30, -1,  33
736982,20171015,    18, -1,  27,    15,  1,  17
736982,20171015,    27, -1,  19,    16,  1,  13
736982,20171015,    17, -1,  17,    19,  1,  16
736982,20171015,    24, -1,  23,    10,  1,  10
736983,20171016,    31,  1,  36,    14, -1,  22
736986,20171019,    19,  1,  31,    16, -1,  30
736989,20171022,     4,  1,  30,    30, -1,  27
736989,20171022,     6,  1,  17,     5, -1,   3
736989,20171022,    31, -1,  12,     8,  1,   9
736989,20171022,    23, -1,  26,    12,  1,  17
736989,20171022,    15, -1,  27,    14,  1,   0
736989,20171022,    18,  0,  33,     1,  0,   0
736989,20171022,    20,  1,  31,    25, -1,  28
736989,20171022,    21,  1,  24,     3, -1,  16
736989,20171022,    27,  1,  29,     7, -1,  14
736989,20171022,     9, -1,  40,    28,  1,  10
736989,20171022,    17,  1,  21,    10, -1,   0
736989,20171022,    29, -1,  24,    24,  1,   7
736989,20171022,    22,  1,  23,     2, -1,   7
736990,20171023,    26,  1,  34,    32, -1,  24
736993,20171026,     3,  1,  40,    20, -1,   0
736996,20171029,    21,  0,  33,     8,  0,  16
736996,20171029,     4,  1,  34,    19, -1,  14
736996,20171029,     7,  1,  24,    14, -1,  23
736996,20171029,    22,  1,  21,    17, -1,  13
736996,20171029,    23,  1,  20,     6, -1,  12
736996,20171029,     2, -1,  25,    25,  1,  20
