736337,20160109,    16, -1,  30,    13,  1,   0
736337,20160109,    27, -1,  18,     7,  1,  16
736338,20160110,    29, -1,  10,    21,  1,   9
736338,20160110,    12, -1,  35,    32,  1,  18
736344,20160116,    22,  1,  27,    16, -1,  20
736344,20160116,     1,  1,  26,    12, -1,  20
736345,20160117,     5,  1,  31,    29, -1,  24
736345,20160117,    10,  1,  23,    27, -1,  16
736352,20160124,    10,  1,  20,    22, -1,  18
736352,20160124,     5,  1,  49,     1, -1,  15
736366,20160207,    10,  0,  24,     5,  0,  10
