735845,20140904,    29,  1,  36,    12, -1,  16
735848,20140907,     2,  1,  37,    23, -1,  34
735848,20140907,     7, -1,  23,     3,  1,  16
735848,20140907,     4, -1,  23,     6,  1,  20
735848,20140907,    13,  1,  17,    32, -1,   6
735848,20140907,    31, -1,  26,    16,  1,  10
735848,20140907,    20,  1,  33,    22, -1,  20
735848,20140907,    25,  1,  19,    19, -1,  14
735848,20140907,    26,  1,  34,    15, -1,  17
735848,20140907,    27,  1,  30,     8, -1,  27
735848,20140907,    21, -1,  34,    18,  1,   6
735848,20140907,    28, -1,  28,     9,  1,  17
735848,20140907,     5, -1,  20,    30,  1,  14
735848,20140907,    10,  1,  31,    14, -1,  24
735849,20140908,    11,  1,  35,    24, -1,  14
735849,20140908,     1,  1,  18,    17, -1,  17
735852,20140911,     3,  1,  26,    27, -1,   6
735855,20140914,     4,  1,  29,    20, -1,  10
735855,20140914,     5,  1,  24,    11, -1,   7
735855,20140914,     7,  1,  24,     2, -1,  10
735855,20140914,     8,  1,  26,    23, -1,  24
735855,20140914,    22, -1,  30,    21,  1,   7
735855,20140914,     1, -1,  25,    24,  1,  14
735855,20140914,     9, -1,  26,    31,  1,  10
735855,20140914,    32,  1,  41,    15, -1,  10
735855,20140914,    17,  1,  30,    29, -1,  21
735855,20140914,    18, -1,  19,    30,  1,  17
735855,20140914,    10,  1,  24,    16, -1,  17
735855,20140914,    12,  1,  31,    25, -1,  24
735855,20140914,    13, -1,  30,    19,  1,  14
735855,20140914,     6, -1,  28,    28,  1,  20
735856,20140915,    26, -1,  30,    14,  1,  27
735859,20140918,     2,  1,  56,    30, -1,  14
735862,20140921,    17, -1,  22,     4,  1,  10
735862,20140921,     7,  1,  33,    31, -1,   7
735862,20140921,     3, -1,  23,     8,  1,  21
735862,20140921,    11,  1,  19,    12, -1,   7
735862,20140921,    14, -1,  44,    15,  1,  17
735862,20140921,    22,  1,  16,    19, -1,   9
735862,20140921,    23,  1,  20,    21, -1,   9
735862,20140921,    24,  1,  30,    13, -1,  17
735862,20140921,    26,  1,  37,    32, -1,  34
735862,20140921,     9, -1,  34,    18,  1,  31
735862,20140921,     1,  1,  23,    28, -1,  14
735862,20140921,    16, -1,  34,    20,  1,  15
735862,20140921,    29,  1,  26,    10, -1,  20
735862,20140921,    27, -1,  37,     5,  1,  19
735863,20140922,     6, -1,  27,    25,  1,  19
735866,20140925,    24, -1,  45,    32,  1,  14
735869,20140928,     3,  1,  38,     5, -1,  10
735869,20140928,    12, -1,  38,     6,  1,  17
735869,20140928,    13,  1,  23,     4, -1,  17
735869,20140928,    14,  1,  41,    31, -1,  17
735869,20140928,    11, -1,  24,    25,  1,  17
735869,20140928,    20,  0,  38,    19,  0,  14
735869,20140928,    30, -1,  27,    27,  1,  24
735869,20140928,    17,  1,  33,    15, -1,  14
735869,20140928,    21,  1,  41,     2, -1,  28
735869,20140928,    28,  1,  26,    26, -1,  21
735869,20140928,     9,  1,  38,    23, -1,  17
735870,20140929,    16,  1,  41,    22, -1,  14
735873,20141002,    12,  1,  42,    21, -1,  10
735876,20141005,     5,  1,  31,     6, -1,  24
735876,20141005,     9,  1,  20,    13, -1,  17
735876,20141005,     4, -1,  17,    11,  1,  14
735876,20141005,    14,  1,  20,     3, -1,  13
735876,20141005,    27, -1,  17,    15,  1,   9
735876,20141005,    23,  1,  37,    30, -1,  31
735876,20141005,    24,  1,  30,     2, -1,  20
735876,20141005,    26,  1,  34,    18, -1,  28
735876,20141005,     8, -1,  29,    31,  1,  28
735876,20141005,    10,  1,  41,     1, -1,  20
735876,20141005,    17,  1,  31,    25, -1,   0
735876,20141005,    28,  1,  22,    16, -1,  17
735876,20141005,    22,  1,  43,     7, -1,  17
735877,20141006,    29, -1,  27,    32,  1,  17
735880,20141009,    14, -1,  33,    13,  1,  28
735883,20141012,     6, -1,  27,     2,  1,  13
735883,20141012,    22, -1,  37,     4,  1,  22
735883,20141012,     5, -1,  37,     7,  1,  37
735883,20141012,     8,  1,  31,    27, -1,  10
735883,20141012,    12, -1,  27,    20,  1,  24
735883,20141012,    11, -1,  17,    21,  1,   3
735883,20141012,    10, -1,  31,    25,  1,  17
735883,20141012,     3, -1,  48,    30,  1,  17
735883,20141012,    31,  1,  16,    15, -1,  14
735883,20141012,    17, -1,  31,    19,  1,  28
735883,20141012,     1,  1,  30,    32, -1,  20
735883,20141012,     9, -1,  30,    29,  1,  23
735883,20141012,    26,  1,  27,    24, -1,   0
735884,20141013,    28, -1,  31,    18,  1,  17
735887,20141016,    22,  1,  27,    25, -1,  25
735890,20141019,     3,  1,  29,     2, -1,   7
735890,20141019,     4,  1,  17,    21, -1,  16
735890,20141019,    20, -1,  27,     6,  1,  14
735890,20141019,    11,  1,  24,    23, -1,  23
735890,20141019,    12,  1,  38,     5, -1,  17
735890,20141019,    14,  1,  27,     7, -1,   0
735890,20141019,    15,  1,  24,     8, -1,   6
735890,20141019,    18,  1,  28,    29, -1,  26
735890,20141019,    32,  1,  19,    31, -1,  17
735890,20141019,    16, -1,  23,    17,  1,  20
735890,20141019,     9,  1,  31,    24, -1,  21
735890,20141019,     1, -1,  24,    19,  1,  13
735890,20141019,    10,  1,  42,    28, -1,  17
735891,20141020,    27,  1,  30,    13, -1,  23
735894,20141023,    10,  1,  35,    17, -1,  21
735897,20141026,    11,  0,  22,     2,  0,  21
735897,20141026,    29, -1,  13,     5,  1,   9
735897,20141026,     7,  1,  27,     3, -1,  24
735897,20141026,    20, -1,  27,    15,  1,  13
735897,20141026,    16,  1,  34,    18, -1,   7
735897,20141026,    22,  1,  51,     6, -1,  23
735897,20141026,     4, -1,  43,    25,  1,  23
735897,20141026,    21, -1,  19,    30,  1,  13
735897,20141026,    13, -1,  30,    31,  1,  16
735897,20141026,     1,  1,  24,    26, -1,  20
735897,20141026,     8,  1,  23,    19, -1,  13
735897,20141026,    27,  1,  51,    14, -1,  34
735897,20141026,    23,  1,  44,    12, -1,  23
735898,20141027,    32, -1,  20,     9,  1,  17
735901,20141030,    23, -1,  28,     5,  1,  10
735904,20141102,     7,  1,  33,    15, -1,  23
735904,20141102,     8,  1,  22,    30, -1,  17
735904,20141102,     1, -1,  28,     9,  1,  17
735904,20141102,    26, -1,  31,    13,  1,  21
735904,20141102,    16,  1,  24,    25, -1,  10
735904,20141102,    20,  1,  37,    17, -1,   0
735904,20141102,    21,  1,  29,    32, -1,  26
735904,20141102,    18, -1,  13,    28,  1,  10
735904,20141102,    22,  1,  43,    10, -1,  21
735904,20141102,    29,  1,  30,    19, -1,  24
735904,20141102,    27,  1,  43,     3, -1,  23
735905,20141103,    14, -1,  40,    24,  1,  24
735908,20141106,     8, -1,  24,     7,  1,   3
735911,20141109,     3,  1,  21,    31, -1,   7
735911,20141109,    16, -1,  17,     4,  1,  13
735911,20141109,    11,  1,  20,    20, -1,  16
735911,20141109,     9,  0,  31,    15,  0,  17
735911,20141109,    28, -1,  27,    23,  1,  24
735911,20141109,    25,  1,  20,    27, -1,  13
735911,20141109,     2, -1,  27,    30,  1,  17
735911,20141109,    10, -1,  41,    19,  1,  17
735911,20141109,     1,  1,  31,    18, -1,  14
735911,20141109,    29,  1,  38,    24, -1,  17
735911,20141109,    12,  1,  55,     6, -1,  14
735912,20141110,    26,  1,  45,     5, -1,  21
735915,20141113,    20,  1,  22,     4, -1,   9
735918,20141116,     2, -1,  19,     5,  1,  17
735918,20141116,     6,  1,  21,    21, -1,  13
735918,20141116,    13, -1,  23,     8,  1,   7
735918,20141116,    12,  1,  53,    26, -1,  20
735918,20141116,    16,  1,  24,    29, -1,  20
735918,20141116,     7, -1,  27,    23,  1,  10
735918,20141116,    28, -1,  16,    24,  1,  10
735918,20141116,    18,  1,  22,    10, -1,   7
735918,20141116,    30, -1,  27,    32,  1,   7
735918,20141116,    17,  1,  13,    19, -1,   6
735918,20141116,     1,  1,  14,    11, -1,   6
735918,20141116,    22, -1,  42,    14,  1,  20
735919,20141117,    27, -1,  27,    31,  1,  24
735922,20141120,    19,  1,  24,    16, -1,  20
735925,20141123,     8, -1,  26,     2,  1,  24
735925,20141123,     6,  1,  21,    30, -1,  13
735925,20141123,     7, -1,  22,    13,  1,  13
735925,20141123,    14,  1,  23,    15, -1,   3
735925,20141123,    12, -1,  24,    21,  1,  21
735925,20141123,    22,  1,  34,    11, -1,   9
735925,20141123,    26,  1,  43,    31, -1,  24
735925,20141123,    17,  1,  27,    18, -1,  24
735925,20141123,    29,  1,  19,     1, -1,   3
735925,20141123,    10,  1,  39,    20, -1,  36
735925,20141123,    28,  1,  17,    32, -1,  13
735925,20141123,     9, -1,  31,    24,  1,  28
735926,20141124,     4,  1,  38,    25, -1,   3
735926,20141124,     3, -1,  34,    23,  1,  27
735929,20141127,    11,  1,  34,     6, -1,  17
735929,20141127,    26, -1,  33,     9,  1,  10
735929,20141127,    29, -1,  19,    28,  1,   3
735932,20141130,    17, -1,  34,     3,  1,  33
735932,20141130,     4,  1,  26,     8, -1,  10
735932,20141130,    13,  1,  45,    31, -1,  21
735932,20141130,    14,  1,  49,    32, -1,  27
735932,20141130,    15,  1,  25,    24, -1,  24
735932,20141130,    21,  1,  31,     5, -1,  13
735932,20141130,    23, -1,  35,    27,  1,  32
735932,20141130,    18,  1,  52,    19, -1,   0
735932,20141130,     7, -1,  14,    30,  1,  13
735932,20141130,     2,  1,  29,     1, -1,  18
735932,20141130,    12,  1,  26,    22, -1,  21
735932,20141130,    10, -1,  29,    16,  1,  16
735933,20141201,    20, -1,  16,    25,  1,  13
735936,20141204,     9, -1,  41,     6,  1,  28
